location,state,zone,terrain_type,latitude,longitude,elevation_m,date,tmax_c,tmin_c,rh_max_pct,rh_min_pct,wind_speed_kmph,pressure_hpa,normal_tmax_c,normal_tmin_c,departure_tmax_c,heatwave_flag,warm_night_flag,severity,alert_color,data_corrected_flag,year,month,month_name,day,day_of_year,season,mean_temp_c,diurnal_temp_range_c,rh_mean_pct,departure_tmin_c,tmax_category,wind_category,pressure_category
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,14-05-2024,36,25.1,85.3,55.1,7.5,1007,37,27,-1,0,0,NONE,YELLOW,0,2024,5,May,14,135,Pre-Monsoon/Summer,30.6,10.9,70.2,-1.9,Hot,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,15-05-2024,37.3,28.3,76.4,55.7,10.4,1010.9,37,27,0.3,1,0,MODERATE,ORANGE,0,2024,5,May,15,136,Pre-Monsoon/Summer,32.8,9,66.1,1.3,Hot,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,16-05-2024,33.5,26.4,72.7,44.8,5.6,1005.9,37,27,-3.5,0,0,NONE,GREEN,0,2024,5,May,16,137,Pre-Monsoon/Summer,30,7.1,58.8,-0.6,Warm,Calm,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,17-05-2024,36.5,29,83,58.3,16.4,1005,37,27,-0.5,0,0,NONE,YELLOW,0,2024,5,May,17,138,Pre-Monsoon/Summer,32.8,7.5,70.6,2,Hot,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,18-05-2024,36.3,26.6,74.8,40.2,9.1,1005.2,37,27,-0.7,0,0,NONE,YELLOW,0,2024,5,May,18,139,Pre-Monsoon/Summer,31.4,9.7,57.5,-0.4,Hot,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,19-05-2024,39.4,26.1,69.9,53.5,10.5,1010.3,37,27,2.4,1,0,MODERATE,ORANGE,0,2024,5,May,19,140,Pre-Monsoon/Summer,32.8,13.3,61.7,-0.9,Hot,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,20-05-2024,36.5,29,76.4,47.2,9.7,1014.3,37,27,-0.5,0,0,NONE,YELLOW,0,2024,5,May,20,141,Pre-Monsoon/Summer,32.8,7.5,61.8,2,Hot,Light,High
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,21-05-2024,39.3,26,70,54.3,15.5,1007.2,37,27,2.3,1,0,MODERATE,ORANGE,0,2024,5,May,21,142,Pre-Monsoon/Summer,32.6,13.3,62.2,-1,Hot,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,22-05-2024,37.3,27.7,79.3,54.7,12.9,1007.6,37,27,0.3,1,0,MODERATE,ORANGE,0,2024,5,May,22,143,Pre-Monsoon/Summer,32.5,9.6,67,0.7,Hot,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,23-05-2024,36.7,27.1,80.2,58.7,14.7,1002.3,37,27,-0.3,0,0,NONE,YELLOW,0,2024,5,May,23,144,Pre-Monsoon/Summer,31.9,9.6,69.4,0.1,Hot,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,24-05-2024,39.2,27.5,66.3,43.7,4,1008.3,37,27,2.2,1,0,MODERATE,ORANGE,0,2024,5,May,24,145,Pre-Monsoon/Summer,33.4,11.7,55,0.5,Hot,Calm,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,25-05-2024,35,28.2,81,47.1,10.8,1007.7,37,27,-2,0,0,NONE,YELLOW,0,2024,5,May,25,146,Pre-Monsoon/Summer,31.6,6.8,64,1.2,Hot,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,26-05-2024,35,27.3,82.2,56.4,5.8,1003.4,37,27,-2,0,0,NONE,YELLOW,0,2024,5,May,26,147,Pre-Monsoon/Summer,31.2,7.7,69.3,0.3,Hot,Calm,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,27-05-2024,37.6,25.9,80.4,54.7,11.3,1006.6,37,27,0.6,1,0,MODERATE,ORANGE,0,2024,5,May,27,148,Pre-Monsoon/Summer,31.8,11.7,67.6,-1.1,Hot,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,28-05-2024,35.1,26.2,80.8,52.5,9.9,1005.3,37,27,-1.9,0,0,NONE,YELLOW,0,2024,5,May,28,149,Pre-Monsoon/Summer,30.6,8.9,66.6,-0.8,Hot,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,29-05-2024,37.9,27.4,86.2,62.6,6.1,1009,37,27,0.9,1,0,MODERATE,ORANGE,0,2024,5,May,29,150,Pre-Monsoon/Summer,32.6,10.5,74.4,0.4,Hot,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,30-05-2024,38.1,27.1,78,45.4,19.4,1003.9,37,27,1.1,1,0,MODERATE,ORANGE,0,2024,5,May,30,151,Pre-Monsoon/Summer,32.6,11,61.7,0.1,Hot,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,31-05-2024,37.2,27.7,76.1,51.2,9.6,1005.7,37,27,0.2,1,0,MODERATE,ORANGE,0,2024,5,May,31,152,Pre-Monsoon/Summer,32.4,9.5,63.6,0.7,Hot,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,01-06-2024,32.8,22.9,86.6,65.2,9.8,1007.3,36.4,26.5,-3.6,0,0,NONE,GREEN,0,2024,6,June,1,153,Monsoon,27.8,9.9,75.9,-3.6,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,02-06-2024,35.1,28.1,80,46.5,9.7,1008.1,36.4,26.5,-1.3,0,0,NONE,YELLOW,0,2024,6,June,2,154,Monsoon,31.6,7,63.2,1.6,Hot,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,03-06-2024,36.5,26.2,67.8,48.3,16.1,1007.1,36.4,26.5,0.1,0,0,NONE,YELLOW,0,2024,6,June,3,155,Monsoon,31.4,10.3,58,-0.3,Hot,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,04-06-2024,37.3,26.2,74.9,57.2,13.4,1000.1,36.4,26.5,0.9,1,0,MODERATE,ORANGE,0,2024,6,June,4,156,Monsoon,31.8,11.1,66.1,-0.3,Hot,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,05-06-2024,35.8,26,83,65,17.4,1012.3,36.4,26.5,-0.6,0,0,NONE,YELLOW,0,2024,6,June,5,157,Monsoon,30.9,9.8,74,-0.5,Hot,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,06-06-2024,35.8,26.7,85.1,55.1,12.5,1009.7,36.4,26.5,-0.6,0,0,NONE,YELLOW,0,2024,6,June,6,158,Monsoon,31.2,9.1,70.1,0.2,Hot,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,07-06-2024,37.7,26,80,45.4,16.8,1009.1,36.4,26.5,1.3,1,0,MODERATE,ORANGE,0,2024,6,June,7,159,Monsoon,31.8,11.7,62.7,-0.5,Hot,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,08-06-2024,35.5,26.3,77.9,56.2,2.7,1002.5,36.4,26.5,-0.9,0,0,NONE,YELLOW,0,2024,6,June,8,160,Monsoon,30.9,9.2,67.1,-0.2,Hot,Calm,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,09-06-2024,36.4,28.1,74.4,54.2,8.6,1005,36.4,26.5,0,0,0,NONE,YELLOW,0,2024,6,June,9,161,Monsoon,32.2,8.3,64.3,1.6,Hot,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,10-06-2024,34.9,26.5,75.7,52.8,10.8,1008.2,36.4,26.5,-1.5,0,0,NONE,GREEN,0,2024,6,June,10,162,Monsoon,30.7,8.4,64.2,0,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,11-06-2024,36.6,28,83.7,56.5,20.6,1006.7,36.4,26.5,0.2,0,0,NONE,YELLOW,0,2024,6,June,11,163,Monsoon,32.3,8.6,70.1,1.5,Hot,Strong,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,12-06-2024,38.4,26.3,84.9,50.4,12.7,1012.6,36.4,26.5,2,1,0,MODERATE,ORANGE,0,2024,6,June,12,164,Monsoon,32.4,12.1,67.6,-0.2,Hot,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,13-06-2024,37.2,27.6,81.6,47.2,4.3,1009.1,36.4,26.5,0.8,1,0,MODERATE,ORANGE,0,2024,6,June,13,165,Monsoon,32.4,9.6,64.4,1.1,Hot,Calm,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,14-06-2024,37.5,26.4,93.8,63,15.3,1009.9,36.4,26.5,1.1,1,0,MODERATE,ORANGE,0,2024,6,June,14,166,Monsoon,32,11.1,78.4,-0.1,Hot,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,15-06-2024,36.6,26,70.4,42,1.8,1010,36.4,26.5,0.2,0,0,NONE,YELLOW,0,2024,6,June,15,167,Monsoon,31.3,10.6,56.2,-0.5,Hot,Calm,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,16-06-2024,37.1,27.1,80.7,58.1,11.9,1010,36.4,26.5,0.7,1,0,MODERATE,ORANGE,0,2024,6,June,16,168,Monsoon,32.1,10,69.4,0.6,Hot,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,17-06-2024,32.4,26.6,87.2,54.9,6.5,999.9,36.4,26.5,-4,0,0,NONE,GREEN,0,2024,6,June,17,169,Monsoon,29.5,5.8,71,0.1,Warm,Light,Low
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,18-06-2024,31,26.5,85.6,56.2,16.3,1011.6,36.4,26.5,-5.4,0,0,NONE,GREEN,0,2024,6,June,18,170,Monsoon,28.8,4.5,70.9,0,Warm,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,19-06-2024,36,27.7,76.4,50.9,3.3,1008,36.4,26.5,-0.4,0,0,NONE,YELLOW,0,2024,6,June,19,171,Monsoon,31.8,8.3,63.6,1.2,Hot,Calm,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,20-06-2024,34.4,26.9,79,50.4,9.5,1011,36.4,26.5,-2,0,0,NONE,GREEN,0,2024,6,June,20,172,Monsoon,30.6,7.5,64.7,0.4,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,21-06-2024,35.2,25.1,75.7,60.4,12.7,1005,36.4,26.5,-1.2,0,0,NONE,YELLOW,0,2024,6,June,21,173,Monsoon,30.2,10.1,68,-1.4,Hot,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,22-06-2024,34.6,26.7,89.2,68.8,15.7,1007,36.4,26.5,-1.8,0,0,NONE,GREEN,0,2024,6,June,22,174,Monsoon,30.6,7.9,79,0.2,Warm,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,23-06-2024,37.3,26.2,73.8,45,12.3,1005.5,36.4,26.5,0.9,1,0,MODERATE,ORANGE,0,2024,6,June,23,175,Monsoon,31.8,11.1,59.4,-0.3,Hot,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,24-06-2024,35.8,27.4,78.4,51.2,10,1005,36.4,26.5,-0.6,0,0,NONE,YELLOW,0,2024,6,June,24,176,Monsoon,31.6,8.4,64.8,0.9,Hot,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,25-06-2024,35.8,28.1,79,45,0.9,1010.9,36.4,26.5,-0.6,0,0,NONE,YELLOW,0,2024,6,June,25,177,Monsoon,32,7.7,62,1.6,Hot,Calm,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,26-06-2024,34.3,26.4,83.4,68,13.5,1009,36.4,26.5,-2.1,0,0,NONE,GREEN,0,2024,6,June,26,178,Monsoon,30.4,7.9,75.7,-0.1,Warm,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,27-06-2024,37.2,27.3,87.1,64.2,4.2,1008.2,36.4,26.5,0.8,1,0,MODERATE,ORANGE,0,2024,6,June,27,179,Monsoon,32.2,9.9,75.6,0.8,Hot,Calm,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,28-06-2024,36.6,26.8,82.6,55.9,14.7,1012.1,36.4,26.5,0.2,0,0,NONE,YELLOW,0,2024,6,June,28,180,Monsoon,31.7,9.8,69.2,0.3,Hot,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,29-06-2024,38.4,26.5,81.1,62.7,4.4,1003.9,36.4,26.5,2,1,0,MODERATE,ORANGE,0,2024,6,June,29,181,Monsoon,32.4,11.9,71.9,0,Hot,Calm,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,30-06-2024,38.3,28.2,80.4,51.3,12.7,1004.5,36.4,26.5,1.9,1,0,MODERATE,ORANGE,0,2024,6,June,30,182,Monsoon,33.2,10.1,65.8,1.7,Hot,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,01-07-2024,34.9,26.8,82.2,50.5,11.1,1012.1,31.8,25.2,3.1,0,0,NONE,YELLOW,0,2024,7,July,1,183,Monsoon,30.8,8.1,66.4,1.6,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,02-07-2024,32.2,25.3,83.9,52.6,8.6,1008,31.8,25.2,0.4,0,0,NONE,GREEN,0,2024,7,July,2,184,Monsoon,28.8,6.9,68.2,0.1,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,03-07-2024,32.1,27.1,78.4,53.7,11.3,1001.3,31.8,25.2,0.3,0,0,NONE,GREEN,0,2024,7,July,3,185,Monsoon,29.6,5,66.1,1.9,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,04-07-2024,31.7,25.8,82.9,66.7,8.7,1008.6,31.8,25.2,-0.1,0,0,NONE,GREEN,0,2024,7,July,4,186,Monsoon,28.8,5.9,74.8,0.6,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,05-07-2024,31.9,25.2,79.4,62.8,11,1005.4,31.8,25.2,0.1,0,0,NONE,GREEN,0,2024,7,July,5,187,Monsoon,28.6,6.7,71.1,0,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,06-07-2024,32.2,25.6,77.2,60.3,3.5,1012.5,31.8,25.2,0.4,0,0,NONE,GREEN,0,2024,7,July,6,188,Monsoon,28.9,6.6,68.8,0.4,Warm,Calm,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,07-07-2024,32.1,24.6,85.5,64.2,19.5,1007.4,31.8,25.2,0.3,0,0,NONE,GREEN,0,2024,7,July,7,189,Monsoon,28.4,7.5,74.8,-0.6,Warm,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,08-07-2024,31,25,75.1,43,14.2,1007.9,31.8,25.2,-0.8,0,0,NONE,GREEN,0,2024,7,July,8,190,Monsoon,28,6,59,-0.2,Warm,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,09-07-2024,31.7,24.1,72.1,55.8,6.8,1011.8,31.8,25.2,-0.1,0,0,NONE,GREEN,0,2024,7,July,9,191,Monsoon,27.9,7.6,64,-1.1,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,10-07-2024,31.2,26.7,76.5,60.1,9.4,1006.7,31.8,25.2,-0.6,0,0,NONE,GREEN,0,2024,7,July,10,192,Monsoon,29,4.5,68.3,1.5,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,11-07-2024,32.2,25,69.6,52.7,15.8,1011.2,31.8,25.2,0.4,0,0,NONE,GREEN,0,2024,7,July,11,193,Monsoon,28.6,7.2,61.2,-0.2,Warm,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,12-07-2024,32.4,25.3,76.4,48.1,14,1011.6,31.8,25.2,0.6,0,0,NONE,GREEN,0,2024,7,July,12,194,Monsoon,28.8,7.1,62.2,0.1,Warm,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,13-07-2024,32.1,24.9,76.5,60.7,17.9,1009.6,31.8,25.2,0.3,0,0,NONE,GREEN,0,2024,7,July,13,195,Monsoon,28.5,7.2,68.6,-0.3,Warm,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,14-07-2024,28.3,22.4,77.9,52.6,9.6,1007.4,31.8,25.2,-3.5,0,0,NONE,GREEN,0,2024,7,July,14,196,Monsoon,25.4,5.9,65.2,-2.8,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,15-07-2024,28.7,23.9,91,72.8,12.8,1002.3,31.8,25.2,-3.1,0,0,NONE,GREEN,0,2024,7,July,15,197,Monsoon,26.3,4.8,81.9,-1.3,Warm,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,16-07-2024,32.2,25.1,77.9,51.8,11.8,1007.9,31.8,25.2,0.4,0,0,NONE,GREEN,0,2024,7,July,16,198,Monsoon,28.6,7.1,64.8,-0.1,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,17-07-2024,28.3,22.8,84.6,69.5,12.9,1004.4,31.8,25.2,-3.5,0,0,NONE,GREEN,0,2024,7,July,17,199,Monsoon,25.6,5.5,77,-2.4,Warm,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,18-07-2024,30.6,25.9,79.5,61.5,8.4,1010.1,31.8,25.2,-1.2,0,0,NONE,GREEN,0,2024,7,July,18,200,Monsoon,28.2,4.7,70.5,0.7,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,19-07-2024,31.4,25.1,81.1,65.6,12.6,1003,31.8,25.2,-0.4,0,0,NONE,GREEN,0,2024,7,July,19,201,Monsoon,28.2,6.3,73.4,-0.1,Warm,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,20-07-2024,30.3,24.5,78.3,47.5,8.7,1012.3,31.8,25.2,-1.5,0,0,NONE,GREEN,0,2024,7,July,20,202,Monsoon,27.4,5.8,62.9,-0.7,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,21-07-2024,31.2,24.4,76.6,56,9.7,1008.7,31.8,25.2,-0.6,0,0,NONE,GREEN,0,2024,7,July,21,203,Monsoon,27.8,6.8,66.3,-0.8,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,22-07-2024,32.1,23.4,75.2,51.8,12.6,1008,31.8,25.2,0.3,0,0,NONE,GREEN,0,2024,7,July,22,204,Monsoon,27.8,8.7,63.5,-1.8,Warm,Moderate,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,23-07-2024,30.1,25.9,83.6,50.1,5.4,1006.6,31.8,25.2,-1.7,0,0,NONE,GREEN,0,2024,7,July,23,205,Monsoon,28,4.2,66.8,0.7,Warm,Calm,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,24-07-2024,34.2,24.6,72.1,56.1,5,1003.8,31.8,25.2,2.4,0,0,NONE,GREEN,0,2024,7,July,24,206,Monsoon,29.4,9.6,64.1,-0.6,Warm,Calm,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,25-07-2024,32.4,26.1,77.9,55,9.2,1013.4,31.8,25.2,0.6,0,0,NONE,GREEN,0,2024,7,July,25,207,Monsoon,29.2,6.3,66.4,0.9,Warm,Light,High
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,26-07-2024,33.6,25.9,80.2,60.1,5.5,1008.4,31.8,25.2,1.8,0,0,NONE,GREEN,0,2024,7,July,26,208,Monsoon,29.8,7.7,70.2,0.7,Warm,Calm,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,27-07-2024,24.9,22.8,86.1,51.9,8.2,1011.6,31.8,25.2,-6.9,0,0,NONE,GREEN,0,2024,7,July,27,209,Monsoon,23.8,2.1,69,-2.4,Cool,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,28-07-2024,32.8,23.4,76.5,54.5,11.4,1009.6,31.8,25.2,1,0,0,NONE,GREEN,0,2024,7,July,28,210,Monsoon,28.1,9.4,65.5,-1.8,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,29-07-2024,33.5,24.4,77.5,47.7,8.9,998,31.8,25.2,1.7,0,0,NONE,GREEN,0,2024,7,July,29,211,Monsoon,29,9.1,62.6,-0.8,Warm,Light,Low
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,30-07-2024,31.6,25.1,82.5,66.7,11,1005.9,31.8,25.2,-0.2,0,0,NONE,GREEN,0,2024,7,July,30,212,Monsoon,28.4,6.5,74.6,-0.1,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,31-07-2024,31.1,24.2,84.9,59.2,8.7,1007.5,31.8,25.2,-0.7,0,0,NONE,GREEN,0,2024,7,July,31,213,Monsoon,27.6,6.9,72.1,-1,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,01-08-2024,29.2,24,83,61.6,9.3,1005.3,29.5,23.5,-0.3,0,0,NONE,GREEN,0,2024,8,August,1,214,Monsoon,26.6,5.2,72.3,0.5,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,02-08-2024,26.7,24.4,79.3,61,0,1011.8,29.5,23.5,-2.8,0,0,NONE,GREEN,0,2024,8,August,2,215,Monsoon,25.5,2.3,70.2,0.9,Warm,Calm,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,03-08-2024,31,23.8,79.4,58.7,7.8,1014.6,29.5,23.5,1.5,0,0,NONE,GREEN,0,2024,8,August,3,216,Monsoon,27.4,7.2,69.1,0.3,Warm,Light,High
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,04-08-2024,29.7,25,85.6,51.7,7.4,1008.3,29.5,23.5,0.2,0,0,NONE,GREEN,0,2024,8,August,4,217,Monsoon,27.4,4.7,68.6,1.5,Warm,Light,Normal
"Chennai Nungambakkam AWS, Coromandel Coast, Tamil Nadu",Delhi,South,COASTAL,13.0827,80.2707,6,05-08-2024,30.6,22.5,73,49.3,9.1,1006.4,29.5,23.5,1.1,0,0,NONE,GREEN,0,2024,8,August,5,218,Monsoon,26.6,8.1,61.2,-1,Warm,Light,Normal
